Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
6ptX8V8WW_IzhHXLJ4SRAA,Dos Toros Taqueria,465 Lexington Ave,"{'latitude': 40.75352, 'longitude': -73.97418}",202,3.5,10017
jeWIYbgBho9vBDhc5S1xvg,Chano's Cantina,35-55 31st St,"{'latitude': 40.756621, 'longitude': -73.929336}",214,4.0,11106
wAmWk6hQaHjREDVe8z2otA,Pampano Taqueria,805 3rd Ave,"{'latitude': 40.75537, 'longitude': -73.97054}",166,3.5,10022
vsQjfOXS10MQ8_CZ3amhVQ,Downtown Bakery Cocina Mexicana,69 1st Ave,"{'latitude': 40.72543, 'longitude': -73.98711}",276,4.0,10003
Zk8UgB9MDoIHWFYgAxNlIQ,De Mole,2 Hope St,"{'latitude': 40.71377, 'longitude': -73.95786}",240,4.5,11211
FavssEgZjXFi2unEXePkVQ,Tacombi,255 Bleecker St,"{'latitude': 40.73112, 'longitude': -74.00272}",469,4.0,10014
qjCl34rJ0zVUHaZ1irb8FA,Taqueria Ramirez,94 Franklin St,"{'latitude': 40.727876136419724, 'longitude': -73.95699203025863}",105,4.5,11222
UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,608 9th Ave,"{'latitude': 40.75923, 'longitude': -73.99173}",482,3.5,10036
WSjhU85kBSvidxDJaBTV1g,Chinelos Tacos NYC,4-09 Center Blvd,"{'latitude': 40.7423518016186, 'longitude': -73.9599615129021}",70,4.5,11101
qZfJbJPxZUkC66lRldcbGA,Tulcingo Restaurant,665 10th Ave,"{'latitude': 40.762756, 'longitude': -73.993545}",323,3.5,10036
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,32-44 31st St,"{'latitude': 40.7612033639422, 'longitude': -73.9261436462402}",143,4.5,11106
tcAUSOnV9ZWR0y-Tv25h_w,Raiz Modern Mexican ,120 1st Ave,"{'latitude': 40.72708, 'longitude': -73.98546}",67,5.0,10009
CpZ5fw9rxHOdLmdtW1Qdbw,Arcadia Bar & Kitchen,12-21 Astoria Blvd,"{'latitude': 40.77235, 'longitude': -73.92922}",134,4.5,11102
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,4220 30th Ave,"{'latitude': 40.7625999, 'longitude': -73.9129028}",413,4.0,11103
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,1571 Lexington Ave,"{'latitude': 40.7887686998247, 'longitude': -73.9486259859039}",207,4.0,10029
mBFnE5EDUwpZiEsSf_1piA,Los Tacos City Habanero,48th Ave Vernon Blvd,"{'latitude': 40.7440144504923, 'longitude': -73.9537688118532}",82,4.5,11101
iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,271 Starr St,"{'latitude': 40.7066299, 'longitude': -73.92198}",774,4.0,11237
anBWvFPOce4nl3qLX-H6Rg,El Mero Mero,35-57 38th St,"{'latitude': 40.753834323302, 'longitude': -73.923701159656}",128,4.5,11101
BsDu_kup3lJ2QHb-Botpeg,Covacha,368 Columbus Ave,"{'latitude': 40.78110489839311, 'longitude': -73.97644500326436}",149,4.0,10023
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,45-09 34th Ave,"{'latitude': 40.7546939084048, 'longitude': -73.9165629007979}",401,4.0,11101
RGSjUKs-hNpCSafrFcU-VQ,La Flor,53-02 Roosevelt Ave,"{'latitude': 40.74434, 'longitude': -73.91141}",266,4.5,11377
jFYEsw6_4y4VMpSVB863sw,Mojave,22-36 31st St,"{'latitude': 40.7753290076368, 'longitude': -73.9119911693115}",791,3.5,11105
8A7qOO6r1ZpZwVaYndA6-A,Electric Burrito,81 St Marks Pl,"{'latitude': 40.727858, 'longitude': -73.985473}",133,4.5,10003
XPbcjRWxumT4ZQr-7uqOAw,Los Tacos No.1,340 Lafayette St,"{'latitude': 40.726157, 'longitude': -73.9946634}",91,4.5,10012
-7mvJpV-gmOCT0HFNOhMNA,The Brothers Cafe,3949 43rd Ave,"{'latitude': 40.74567482683102, 'longitude': -73.92403174662736}",123,4.5,11104
CfOBb6NU2awo8xclJpKU3g,Chela Park Slope,408 5th Ave,"{'latitude': 40.67032, 'longitude': -73.98569}",633,4.5,11215
a2BkT6uUKDpzhLalkksJsg,Tacombi,202 E 70th St,"{'latitude': 40.768036983514506, 'longitude': -73.96119122060036}",123,4.0,10021
VzdToJAHuLY07TlXZTdIwA,Tito Murphy's,346 W 46th St,"{'latitude': 40.76034, 'longitude': -73.989743}",223,4.0,10036
jQjQHNAM8xXB73kFkfg9kA,Tacos Cholula,25 Ave A,"{'latitude': 40.72301, 'longitude': -73.98605}",161,4.5,10009
ZIfh0Vv86ktGZDdM3YME-w,Mexico Lindo Restaurant,459 2nd Ave,"{'latitude': 40.73981, 'longitude': -73.97984}",270,3.5,10010
qBUaXlExzI85xpykKw8e6A,Panca,92 7th Ave S,"{'latitude': 40.732803940773, 'longitude': -74.0033517032862}",433,3.5,10014
uvcEo61aL2F8e4PCzwZsYg,Chihuahua,47-02 Greenpoint Ave,"{'latitude': 40.74232, 'longitude': -73.91777}",183,4.5,11104
0tzK7l-DWDpG5UrYKL_mxw,St James Deli,34-02 34th Ave,"{'latitude': 40.75843584113, 'longitude': -73.9247259526577}",135,4.5,11106
qr24KgWcZGUhKZIPyVMsNw,Maz Mezcal,316 E 86th St,"{'latitude': 40.77741, 'longitude': -73.95103}",424,3.5,10028
p7MviobRqz5rvdzmsjBdEw,El Aguila,1634 Lexington Ave,"{'latitude': 40.790573, 'longitude': -73.947715}",227,4.0,10029
VsqHs36uLxhqmjo60r1aJA,Habana To-Go,229 Elizabeth St,"{'latitude': 40.72292, 'longitude': -73.99418}",276,4.0,10012
kawmpvfSzhDAy9pk8n3MxQ,The Haab,4722 48th Ave,"{'latitude': 40.740273, 'longitude': -73.917675}",198,4.0,11377
hdBhZcdZGHkTESrldAObJg,La Morada,308 Willis Ave,"{'latitude': 40.810552, 'longitude': -73.92142}",176,4.5,10454
jUI2Mf4hUFPzhQGmPCL4aA,Amigo by Nai,29 2nd Ave,"{'latitude': 40.724686, 'longitude': -73.99086}",96,4.5,10003
YKAwpTnKO-n5vB9-pqaCLQ,Taqueria Y Fonda,968 Amsterdam Ave,"{'latitude': 40.8016168, 'longitude': -73.965212}",516,3.5,10025
Q0SZ32fKVWA02NX8Wdql7w,Kuxé,205 Thompson St,"{'latitude': 40.72876, 'longitude': -73.9995}",129,4.5,10012
NvyOagUcodDPHSDF5Vhbmg,Skinny's Cantina,4705 Center Blvd,"{'latitude': 40.7457158661738, 'longitude': -73.9563131306885}",599,3.0,11109
vpQuweZbx__MNXqVa9pt8Q,Chipotle Mexican Grill,150 E 52nd St,"{'latitude': 40.757417, 'longitude': -73.9709456}",169,3.5,10022
