Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
FhXjAc6nKLf414KxYujUHw,Roberta's,261 Moore St,"{'latitude': 40.70493, 'longitude': -73.93399}",3238,4.0,11206
TzVVPWK_4dhdSEpNqZwIhQ,Toscana 49,143 East 49 St,"{'latitude': 40.7556957079225, 'longitude': -73.9717184007168}",326,4.0,10017
Q1_UvNyONsaVS_VC1mD9Dw,Osteria Cotta,513 Columbus Ave,"{'latitude': 40.78554, 'longitude': -73.97263}",1032,4.0,10024
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,176 Prince St,"{'latitude': 40.7262073, 'longitude': -74.0018919}",1113,4.0,10012
WEhkGLKlj-5X1pq_07Syaw,Vesta,21-02 30th Ave,"{'latitude': 40.76961, 'longitude': -73.92776}",750,4.5,11102
VgIiCZoUnujSMZATByk77Q,The Meatball Shop - Hell's Kitchen,798 9th Ave,"{'latitude': 40.7651804928198, 'longitude': -73.9874866666706}",493,4.0,10019
UQZmhaPAMdZabid6ccvhTg,IL Punto Ristorante,507 9th Ave,"{'latitude': 40.75614426678582, 'longitude': -73.9946186}",444,4.5,10018
mTWlEiCUEBlxBAkIikkB1A,Carmine's Italian Restaurant - Upper West Side,2450 Broadway,"{'latitude': 40.791077, 'longitude': -73.973763}",1692,4.0,10024
dh5r9-SbN8xJ76XvnayWLQ,Giano Restaurant,126 E 7th St,"{'latitude': 40.7262256596862, 'longitude': -73.9840574049125}",695,4.5,10009
yc4vsT-Q4Ej1_9hr94DxkQ,Sotto 13,140 W 13th St,"{'latitude': 40.7372, 'longitude': -73.99919}",1032,4.0,10011
eVk4F9ixl89zyUHJ1G2Aiw,Luzzos La Pizza Napoletana,15 Avenue B,"{'latitude': 40.721836749997586, 'longitude': -73.98329136062472}",1087,4.0,10009
8-Ug0Zjs5sL6MARspRJ7CA,Bond 45,221 W 46th St,"{'latitude': 40.7591637016814, 'longitude': -73.9859788257256}",871,3.5,10036
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,157 Bleecker St,"{'latitude': 40.7287, 'longitude': -73.99971}",1241,4.0,10012
d5ya04K-2A_hI3Xzqe1HeA,Caffe Buon Gusto,236 E 77th St,"{'latitude': 40.77249, 'longitude': -73.95713}",663,4.0,10075
abZ-mEvF6Tj4hfyIg0lKwQ,Vite Vinosteria,31-05 34th St,"{'latitude': 40.7629734277725, 'longitude': -73.92119564116}",680,4.5,11106
Vs8kQ4R381y27AH018gLpg,Supper,156 E 2nd St,"{'latitude': 40.72290786539601, 'longitude': -73.98520720537888}",1460,4.0,10009
EMKsuz1fQIGqmWPp3ZEDmA,Vito's Slices and Ices,464 9th Ave,"{'latitude': 40.7545, 'longitude': -73.99528}",272,4.5,10018
k5fd-RSdG4IuXnnGSQ5oOw,San Marzano Pasta Fresca,117 Second Ave,"{'latitude': 40.727966, 'longitude': -73.988382}",1493,4.0,10003
X8Hl9OezX-Yr9Jir3fsF7g,POSTO NYCThinCrust Pizza,310 2nd Ave,"{'latitude': 40.73483, 'longitude': -73.98282}",660,4.0,10003
KCBfW6sWl9Gx-LvMff08jg,Osteria Morini,218 Lafayette St,"{'latitude': 40.7219179851303, 'longitude': -73.9976472073402}",1272,4.0,10012
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,"717 5th Ave, Giorgio Armani","{'latitude': 40.7618463161798, 'longitude': -73.9742299834671}",286,4.0,10022
zDujEq9qZk13nBcG2PH4tA,Il Falco,21-50 44th Dr,"{'latitude': 40.7476595714373, 'longitude': -73.9455319123659}",341,4.5,11101
kLJfizeHMQqesp1K9mfUtg,Via Quadronno,25 E 73rd St,"{'latitude': 40.77277, 'longitude': -73.96514}",607,4.0,10021
rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,836 9th Ave,"{'latitude': 40.7662168, 'longitude': -73.9867943}",702,4.0,10019
TWH4MjLtN1fKlF-7n6YXHg,Lil Frankie's,19 1st Ave,"{'latitude': 40.723625, 'longitude': -73.988555}",1427,4.0,10003
OCTiJwvjoK81WoDwsTkFvA,Paesano of Mulberry Street,136 Mulberry St,"{'latitude': 40.718554, 'longitude': -73.997447}",1336,4.0,10013
u5gLdI6l6zsPxL2kOYbyfw,Nizza,630 9th Ave,"{'latitude': 40.76018, 'longitude': -73.99113}",878,3.5,10036
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,1900 Broadway,"{'latitude': 40.77175902009792, 'longitude': -73.98185582596686}",909,3.5,10023
TWVmYLuG-w6fsrzKpmX6XQ,Cucina 8 1/2,9 W 57th St,"{'latitude': 40.76364835594344, 'longitude': -73.97506128341489}",481,3.5,10019
OTpQbSQNGiGudqJKJASmpw,Fiore Deli of Hoboken,414 Adams St,"{'latitude': 40.74301, 'longitude': -74.03626}",661,4.5,07030
uPe0efNw-uwPybeqccZ1zQ,Osteria Al Doge,142 W 44th St,"{'latitude': 40.75662, 'longitude': -73.9849}",502,4.0,10036
qBGKigOGn_flCx1apxPzlA,Piccola Cucina Osteria,196 Spring St,"{'latitude': 40.72506, 'longitude': -74.00322}",758,4.5,10012
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,352 W 44th St,"{'latitude': 40.75926, 'longitude': -73.99115}",482,4.0,10036
32VbG_XgkZIuye0PV-BxaA,Zero Otto Nove,15 W 21st St,"{'latitude': 40.7407551035259, 'longitude': -73.9914887388588}",528,4.0,10010
6Z5OWpaeGGazJHR4LfThsw,Palma,28 Cornelia St,"{'latitude': 40.73115, 'longitude': -74.00233}",827,4.0,10014
d7Asc4q2ImoPlA_BhfroTQ,Kesté Pizza & Vino,77 Fulton St,"{'latitude': 40.70937768719562, 'longitude': -74.00483341921786}",1556,4.0,10038
3n96VKiKG5Tte8z-U-TaLg,SoleLuna Restaurant,40-01 Queens Blvd,"{'latitude': 40.7439934462309, 'longitude': -73.9240421354771}",480,4.5,11104
pk89jzL1RsE9U0thf_z6tw,Locanda Verde,377 Greenwich St,"{'latitude': 40.7198601300801, 'longitude': -74.010039072422}",1815,4.0,10013
AUifp6IDKzmorCM6vY2fug,Pepe Giallo,195 10th Ave,"{'latitude': 40.7468940064083, 'longitude': -74.0049896784992}",760,4.0,10011
oUVX94JtKyLPXozC2hemCg,Manetta's Ristorante,1076 Jackson Ave,"{'latitude': 40.7427, 'longitude': -73.95184}",446,4.0,11101
NAlOPUbFQVE0bUu8_wmBLQ,Rezdôra,27 E 20th St,"{'latitude': 40.73901, 'longitude': -73.9891}",573,4.0,10003
NG-vmMrBZlxAZrxgoiromg,TAPPO NYCThinCrust Pizza,49 W 24th St,"{'latitude': 40.74337, 'longitude': -73.99153}",559,4.0,10010
S8OKQ5S40oZ1Rr5RbC0jdg,Motorino,349 E 12th St,"{'latitude': 40.73039, 'longitude': -73.98381}",1115,4.0,10003
8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,97 Nassau St,"{'latitude': 40.710558, 'longitude': -74.007594}",705,4.5,10038
r2nIYBSyXny1-7XvsL2PVg,Lena's Italian Kitchen,551 2nd Ave,"{'latitude': 40.742664, 'longitude': -73.977783}",325,4.5,10016
nBy8KtcUHktPFKw-VClG1A,La Pecora Bianca,950 2nd Ave,"{'latitude': 40.75495, 'longitude': -73.9682718}",375,4.0,10022
MoyxzhaYIsJx-p9IuGGK4w,Stella 34 Trattoria,"151 West 34th St, Fl 6, Macy's Herald Square","{'latitude': 40.75049486336486, 'longitude': -73.98798861987918}",731,3.5,10001
qKfD10PsDKP_9B7O1_7oJQ,All'Antico Vinaio,729 8th Ave,"{'latitude': 40.7597, 'longitude': -73.98823}",214,4.5,10036
d15lwNLOlLSeaAYqPadntw,Sam's Place,132 E 39th St,"{'latitude': 40.749270880468, 'longitude': -73.977082744053}",292,4.0,10016
KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,259 W 4th St,"{'latitude': 40.7353962496717, 'longitude': -74.0031888223197}",1367,3.5,10014
fL-JDsQ2I_MT7SpwfyHRFg,The Meatball Shop,1462 2nd Ave,"{'latitude': 40.771569, 'longitude': -73.9559804}",746,3.5,10075
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,220 W 49th St,"{'latitude': 40.76102, 'longitude': -73.98526}",655,4.0,10019
LTi4_wcCVmqQeJ_jgTEbOQ,Emporio,231 Mott St,"{'latitude': 40.722647, 'longitude': -73.995246}",863,4.0,10012
uDJw4dQiySoNCBoUalW1Ww,Lincoln Ristorante,142 W 65th St,"{'latitude': 40.773384318631486, 'longitude': -73.98373135276117}",595,4.0,10023
CAGAWbPE8uPr2VVvEnv0ZA,Ribalta Pizza,48 E 12th St,"{'latitude': 40.7334346, 'longitude': -73.9916923}",742,4.0,10003
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,65 2nd Ave,"{'latitude': 40.7261288, 'longitude': -73.9896645}",609,4.5,10003
JyXn_GCGM2DsNYIzgzQrDw,Da Gennaro,129 Mulberry St,"{'latitude': 40.71832, 'longitude': -73.99794}",1244,4.0,10013
ZUrGqOG2cetGI-KKXk3c2g,Chazz Palminteri Italian Restaurant - New York,30 West 46th St,"{'latitude': 40.756473, 'longitude': -73.980563}",335,4.0,10036
hkooeEkd3oPsLD6JJrYpjA,Café Luce,235 E 53rd St,"{'latitude': 40.757323, 'longitude': -73.967928}",98,4.5,10022
h9rymMeMUMOxQ9d93U0YDg,Baker & Co,259 Bleecker St,"{'latitude': 40.7313423, 'longitude': -74.0028996}",713,4.0,10014
DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus,1000 Madison Ave,"{'latitude': 40.77541, 'longitude': -73.96297}",494,4.0,10021
xbrQ2dHuQoFJmNxAuOky4A,Vic's,31 Great Jones St,"{'latitude': 40.72693, 'longitude': -73.99319}",566,4.0,10012
fyC2cBsQ0FsMJmv0jSworg,Donna Margherita,"1304 2nd Ave, Ste A","{'latitude': 40.76652, 'longitude': -73.9598}",167,4.5,10065
J9xVQScnr0lYWl61_mLXMA,Lido,2168 Frederick Douglass Blvd,"{'latitude': 40.8049797781916, 'longitude': -73.9548260014624}",1164,4.0,10026
I0i9YzRBQn6MKIUFIHpeBQ,Park Italian Gourmet,60 W 45th St,"{'latitude': 40.7562054271632, 'longitude': -73.9814829826355}",222,4.0,10036
OwDRIugcA4LkUuTRqpJsog,Naked Dog,47 Java St,"{'latitude': 40.7312720665479, 'longitude': -73.9593493647979}",272,4.5,11222
0rtVm7f20mdRfllWCAjuag,Pisillo Italian Panini - Chelsea,124 W 25th St,"{'latitude': 40.74446, 'longitude': -73.993059}",147,5.0,10001
LnMRZhKtOrW1eL04FiPYTg,Senza Gluten,206 Sullivan St,"{'latitude': 40.7290911050589, 'longitude': -74.00031}",686,4.0,10012
WNOUPEZ6J8SZVSaK6Q3e-A,Porto By Antonio,8921 Old River Rd,"{'latitude': 40.8048834508642, 'longitude': -73.9934416639218}",922,4.5,07047
rYvxje-p3e5sR4bJflz_pw,Angelo's Pizza,1697 Broadway,"{'latitude': 40.7638169909039, 'longitude': -73.9827420901337}",649,3.5,10019
iQo5aJwTL_ZrXCdPFKq-RA,Isle of Capri,1028 3rd Ave,"{'latitude': 40.76283, 'longitude': -73.96602}",280,4.0,10065
oLg2HxLYChgvMRTK5ZSdKQ,Kurant,1091 2nd Ave,"{'latitude': 40.75971, 'longitude': -73.96521}",243,4.0,10022
XzkmePjJC0ryuqZp5qd12A,Fresco By Scotto,34 E 52nd St,"{'latitude': 40.758896, 'longitude': -73.97444438329205}",488,3.5,10022
zjglOaCY8xQu3s2eKnLFzw,Mozzarella & Vino,33 W 54th St,"{'latitude': 40.76204, 'longitude': -73.97718}",265,4.0,10019
7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,403 East 12th St,"{'latitude': 40.730006, 'longitude': -73.983225}",787,4.0,10009
5MpWHGQ6Qc-M4q1KL_nioA,Bar B,84 7th Ave,"{'latitude': 40.7395804, 'longitude': -73.999118}",195,4.5,10011
0axnkZlDiQcJVc06DDXxGQ,Ristorante Il Melograno,501 W 51st St,"{'latitude': 40.7654289685161, 'longitude': -73.9914178848267}",370,4.0,10019
Cnqy9w1BFXZFEaChfox0ow,Rosemary's,18 Greenwich Ave,"{'latitude': 40.734863, 'longitude': -73.99974}",1213,3.5,10011
JwCnSW-RQ7_DxvbzWNO1hA,Coletta,365 3rd Ave,"{'latitude': 40.74094, 'longitude': -73.98139}",166,4.5,10016
