Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
rc6gHnD6hdaf1ZV9fzGRaQ,Fields Good Chicken,26 E 40th St,"{'latitude': 40.7513869553804, 'longitude': -73.9800272136927}",146,4.0,10016
gPattIGuKxCgeNjxfEMDjg,Punjabi Junction Of 87th,1665 1st Ave,"{'latitude': 40.777471, 'longitude': -73.949159}",59,5.0,10028
CwyNwMjHxc316jKmxVZy_w,Mangia - 57th,50 W 57th St,"{'latitude': 40.7640223, 'longitude': -73.9764782}",255,3.5,10019
qZXlH7mYJt_udou9-BhaBA,The Inkan,4502 23rd St,"{'latitude': 40.746833, 'longitude': -73.945639}",240,4.0,11101
djQCSwY5ElZYxFqTZYoDww,Alfalfa,1110 Washington St,"{'latitude': 40.75048, 'longitude': -74.02725}",172,4.5,07030
L3XlMWq9WkeXI-OnqvdENA,Sandwicherie of New York,202 E 42nd St,"{'latitude': 40.7503814697266, 'longitude': -73.9741363525391}",210,3.5,10017
gNMT6UQ7gKMfMK96jbRDDw,Just Salad,663 Lexington Ave,"{'latitude': 40.75981, 'longitude': -73.96976}",192,3.5,10022
P4HX6tjQQK4gbdn_d0cGTw,Ground Support,399 W Broadway,"{'latitude': 40.7241968559678, 'longitude': -74.0020576327145}",552,3.5,10012
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,141 W 72nd St,"{'latitude': 40.778255, 'longitude': -73.980123}",243,4.0,10023
q6FcRtW3ZoQ-hynSCSa8Ig,Arepera Guacuco Bushwick,44 Irving Ave,"{'latitude': 40.704667, 'longitude': -73.924583}",579,4.0,11237
asxQ9Kf3RjigsftsTVk53A,Two Boots East Village,42 Ave A,"{'latitude': 40.723658440431656, 'longitude': -73.98503439649534}",413,4.0,10009
CeIpLILNGv-X7LnIroKyCQ,Chick-fil-A,1180 Avenue Of The Americas,"{'latitude': 40.7574254, 'longitude': -73.981961}",259,3.5,10036
qzdCvtgpCDjNVV_zRJB5EQ,Voyager Espresso,110 William St,"{'latitude': 40.708665, 'longitude': -74.006894}",156,4.5,10038
2naDr1913zJk7Y1f2wsWYw,Tal Bagels,977 1st Ave,"{'latitude': 40.756294, 'longitude': -73.96473}",295,3.0,10022
_HDL2GbVd6OsbBYDUWx8Zg,Cava,325 Park Ave S,"{'latitude': 40.74088865307254, 'longitude': -73.98549001165841}",219,4.0,10010
gLyCmWWmqvg2SUG4DBgtWA,Family Corner Restaurant,2102 31st St,"{'latitude': 40.7779502868652, 'longitude': -73.9089813232422}",233,4.5,11105
